Trait	PC	Delta	Var.Delta	P	First_Author	Trait_ID_2.0	Trait_long	Trait_class	Population	FDR.PC	stars	Label
L12_LICHENPLANUS_FinnGen_FinnGenR7_1	PC4	0.0133445627154549	1.46942982304493e-05	0.000499158461236701	FinnGen	L12_LICHENPLANUS	Lichen planus (FinnGen)	IMD	European (Finnish)	0.00415965384363918	●	Lichen planus
L12_LICHENPLANUS_FinnGen_FinnGenR7_1	PC5	-0.00940262248970027	1.36953967409584e-05	0.0110615431934055	FinnGen	L12_LICHENPLANUS	Lichen planus (FinnGen)	IMD	European (Finnish)	0.0408965505389992	○	Lichen planus
L12_LICHENPLANUS_FinnGen_FinnGenR7_1	PC6	-0.00402847456736948	1.35096780717442e-05	0.273070412017864	FinnGen	L12_LICHENPLANUS	Lichen planus (FinnGen)	IMD	European (Finnish)	0.6051906037383	""	Lichen planus
L12_LICHENPLANUS_FinnGen_FinnGenR7_1	PC7	0.0101214965881538	1.30294931446553e-05	0.00504699104818394	FinnGen	L12_LICHENPLANUS	Lichen planus (FinnGen)	IMD	European (Finnish)	0.0552014645895119	""	Lichen planus
L12_LICHENPLANUS_FinnGen_FinnGenR7_1	PC8	-0.0053191764292153	1.48525643484846e-05	0.167523458871348	FinnGen	L12_LICHENPLANUS	Lichen planus (FinnGen)	IMD	European (Finnish)	0.322160497829515	""	Lichen planus
L12_LICHENPLANUS_FinnGen_FinnGenR7_1	PC9	0.00553396839947187	1.44767530957129e-05	0.145819456582017	FinnGen	L12_LICHENPLANUS	Lichen planus (FinnGen)	IMD	European (Finnish)	0.437458369746051	""	Lichen planus
L12_LICHENPLANUS_FinnGen_FinnGenR7_1	PC10	-0.00298091785388442	1.79125587119695e-05	0.481232328601648	FinnGen	L12_LICHENPLANUS	Lichen planus (FinnGen)	IMD	European (Finnish)	0.824105763730805	""	Lichen planus
L12_LICHENPLANUS_FinnGen_FinnGenR7_1	PC11	0.00816681237442093	1.42200010409008e-05	0.0303324155662359	FinnGen	L12_LICHENPLANUS	Lichen planus (FinnGen)	IMD	European (Finnish)	0.181652572979024	""	Lichen planus
L12_LICHENPLANUS_FinnGen_FinnGenR7_1	PC12	-0.00274315680425049	1.4208501063592e-05	0.466772497929406	FinnGen	L12_LICHENPLANUS	Lichen planus (FinnGen)	IMD	European (Finnish)	0.611055536222271	""	Lichen planus
L12_LICHENPLANUS_FinnGen_FinnGenR7_1	PC13	0.0121807965609634	1.52183512214858e-05	0.00179368357020266	FinnGen	L12_LICHENPLANUS	Lichen planus (FinnGen)	IMD	European (Finnish)	0.00470841937178198	●	Lichen planus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC1	0.00519615253501712	2.81123013683422e-05	0.327077635622106	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.500629034115468	""	Lichen sclerosus et atrophicus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC2	-0.00536831991313086	2.81106365396909e-05	0.311290114719946	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.648521072333221	""	Lichen sclerosus et atrophicus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC3	-0.0203355721288483	2.65431978452633e-05	7.90985883764672e-05	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.000293062039192596	●	Lichen sclerosus et atrophicus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC4	0.00288496869302607	2.57094642455384e-05	0.56937185507532	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.832508205592073	""	Lichen sclerosus et atrophicus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC5	0.0006847266909575	2.40101809172154e-05	0.888865725595637	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.952356134566754	""	Lichen sclerosus et atrophicus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC6	-0.002874614527317	2.35771997856954e-05	0.553839819544531	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.781628777583008	""	Lichen sclerosus et atrophicus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC7	0.0164384887214702	2.28225268931546e-05	0.00057964742570451	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.0110490985286951	○	Lichen sclerosus et atrophicus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC8	-0.00253662651895931	2.59802037548714e-05	0.618721672824	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.777102579503828	""	Lichen sclerosus et atrophicus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC9	-0.00385700262559578	2.5273978282599e-05	0.442957849034462	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.759976701774812	""	Lichen sclerosus et atrophicus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC10	-0.0125145649318844	3.12997771196215e-05	0.0252933601024027	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.1519389576409	""	Lichen sclerosus et atrophicus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC11	0.000718642159254034	2.47987846928587e-05	0.885255402440824	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.980504401437621	""	Lichen sclerosus et atrophicus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC12	0.0049439511059083	2.47814085045021e-05	0.320640953561329	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.486521678091612	""	Lichen sclerosus et atrophicus
L12_LICHENSCLERATROPH_FinnGen_FinnGenR7_1	PC13	0.0136490248429814	2.66069731801459e-05	0.00814292094190099	FinnGen	L12_LICHENSCLERATROPH	Lichen sclerosus et atrophicus (FinnGen)	IMD	European (Finnish)	0.0185871021499914	○	Lichen sclerosus et atrophicus
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC1	0.00862884874724186	0.000163186238005071	0.499372240369803	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.66540717308159	""	Localized scleroderma [morphea]
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC2	0.00786156755521955	0.000160563392880189	0.534981220991352	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.835908157798988	""	Localized scleroderma [morphea]
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC3	-0.0480475633092846	0.00015227637332516	9.8753685690775e-05	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.000362557237675922	●	Localized scleroderma [morphea]
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC4	0.000884802284072426	0.000149727833604455	0.942355656772315	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.982391935437625	""	Localized scleroderma [morphea]
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC5	-0.00765036455759572	0.000138817343051924	0.516130124442395	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.746469188243133	""	Localized scleroderma [morphea]
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC6	-0.0178724178923406	0.000138460713509636	0.128795729121091	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.426371408839225	""	Localized scleroderma [morphea]
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC7	-0.0186422573819928	0.000133717949952561	0.106930758478112	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.389851723618117	""	Localized scleroderma [morphea]
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC8	-0.0122965078266424	0.000145687405162026	0.308318143289164	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.50425864556639	""	Localized scleroderma [morphea]
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC9	-0.00763081734846661	0.000148047334356674	0.530561543432785	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.811063411393966	""	Localized scleroderma [morphea]
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC10	0.0132431316570235	0.000183349691725607	0.32806123747743	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.669522441042909	""	Localized scleroderma [morphea]
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC11	0.0104787429395665	0.000145853350189918	0.385578951895905	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.708638776792572	""	Localized scleroderma [morphea]
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC12	0.0204745893151683	0.000145010329753869	0.0890817426675764	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.189007235820253	""	Localized scleroderma [morphea]
L12_LOCALSCLERODERMA_FinnGen_FinnGenR7_1	PC13	0.0106249344535232	0.000156194152754431	0.395243530239711	FinnGen	L12_LOCALSCLERODERMA	Localized scleroderma [morphea] (FinnGen)	IMD	European (Finnish)	0.511090771861695	""	Localized scleroderma [morphea]
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC1	0.000769809501315371	6.45098776330053e-06	0.761822045805683	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	0.861975375103413	""	Psoriasis
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC2	0.00183692038771242	6.4361871166368e-06	0.469027418682865	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	0.786707331656563	""	Psoriasis
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC3	-0.00949212105958957	6.0991560644866e-06	0.000121285392023853	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	0.000436128978167965	●	Psoriasis
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC4	0.00790888138744263	5.8927215406953e-06	0.00112182543422987	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	0.00841369075672403	●	Psoriasis
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC5	-0.0104595285674671	5.51420139362575e-06	8.42022123543045e-06	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	9.02166560938977e-05	●	Psoriasis
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC6	0.00029391840624702	5.42208492556741e-06	0.899554225821994	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	0.956915357369586	""	Psoriasis
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC7	0.006778557505599	5.23294895827444e-06	0.00304437956690655	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	0.0409820326314343	○	Psoriasis
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC8	-0.00452885985766064	5.94573341446306e-06	0.0632659871826593	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	0.151300722887337	""	Psoriasis
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC9	0.00246704580995186	5.80253284187462e-06	0.305759039783978	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	0.655197942394239	""	Psoriasis
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC10	0.000456625985604203	7.16811342751332e-06	0.864575619687979	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	0.995058871913097	""	Psoriasis
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC11	0.00946081673065327	5.6959940154983e-06	7.3675435856104e-05	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	0.00154718415297818	●	Psoriasis
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC12	-0.00893854009510487	5.69080203864109e-06	0.000178985713537186	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	0.00088648584534927	●	Psoriasis
L12_PSORIASIS_FinnGen_FinnGenR7_1	PC13	0.00821491899686084	6.09705691986235e-06	0.000878096412126171	FinnGen	L12_PSORIASIS	Psoriasis (FinnGen)	IMD	European (Finnish)	0.0024784979374529	●	Psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC1	0.0106295414547069	1.7259910377185e-05	0.010510729327736	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.02691772144908	○	Arthropathic psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC2	0.00697690877716794	1.72222404064613e-05	0.0927249457135498	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.296832905485449	""	Arthropathic psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC3	-0.0113206493424006	1.63186639406077e-05	0.00507250404134873	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.0143949439011248	○	Arthropathic psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC4	0.00778658286585029	1.57651951742142e-05	0.0498686784269426	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.180559008097551	""	Arthropathic psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC5	-0.0150943082115897	1.47430052203949e-05	8.45386293895826e-05	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.000727586564418539	●	Arthropathic psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC6	0.00255483734580534	1.45078718358583e-05	0.502379096692198	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.737962772572804	""	Arthropathic psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC7	0.00631664169546261	1.39879792870322e-05	0.0912350050551233	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.361504582362762	""	Arthropathic psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC8	-0.00760252221411241	1.5917395646017e-05	0.0567078490977437	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.140432173473186	""	Arthropathic psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC9	-0.00213989735489754	1.55253086213306e-05	0.587066963815568	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.846731197810915	""	Arthropathic psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC10	-0.0032607962286575	1.9172498391786e-05	0.456450039260486	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.804148559099849	""	Arthropathic psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC11	0.00404368701376131	1.52485502868244e-05	0.300420829303667	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.646056806306291	""	Arthropathic psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC12	-0.0103837567719377	1.52322960708734e-05	0.00780125822130272	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.0257588714854335	○	Arthropathic psoriasis
L12_PSORI_ARTHRO_FinnGen_FinnGenR7_1	PC13	0.0132140604939539	1.6310704617595e-05	0.00106827617074923	FinnGen	L12_PSORI_ARTHRO	Arthropathic psoriasis (FinnGen)	IMD	European (Finnish)	0.00294831062009757	●	Arthropathic psoriasis
L12_ROSACEA_FinnGen_FinnGenR7_1	PC1	-0.0108640600687779	2.35587437957917e-05	0.0252022374086078	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	0.0590677439264245	""	Rosacea
L12_ROSACEA_FinnGen_FinnGenR7_1	PC2	0.00904267945361283	2.35320543099957e-05	0.0623088626174019	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	0.212416577104779	""	Rosacea
L12_ROSACEA_FinnGen_FinnGenR7_1	PC3	-0.0243307570614108	2.22914436020793e-05	2.55924206676861e-07	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	1.22145644095775e-06	●	Rosacea
L12_ROSACEA_FinnGen_FinnGenR7_1	PC4	-0.00285766087022178	2.15394563522276e-05	0.538069921431327	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	0.821384968608897	""	Rosacea
L12_ROSACEA_FinnGen_FinnGenR7_1	PC5	-0.00568543781016217	2.02209370909547e-05	0.206108648812831	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	0.416966674077977	""	Rosacea
L12_ROSACEA_FinnGen_FinnGenR7_1	PC6	-0.00459763274916033	1.98660408147534e-05	0.302295962155252	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	0.63114252281429	""	Rosacea
L12_ROSACEA_FinnGen_FinnGenR7_1	PC7	-0.00574635391496674	1.91386798544541e-05	0.189008100093278	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	0.500584390810535	""	Rosacea
L12_ROSACEA_FinnGen_FinnGenR7_1	PC8	0.00103117715696809	2.17782756425122e-05	0.825120457822647	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	0.911241886330444	""	Rosacea
L12_ROSACEA_FinnGen_FinnGenR7_1	PC9	0.00186872939724199	2.11967362550188e-05	0.68482097574582	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	0.899450261212393	""	Rosacea
L12_ROSACEA_FinnGen_FinnGenR7_1	PC10	0.00220371232307482	2.62485844214224e-05	0.667099477064479	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	0.915801100536498	""	Rosacea
L12_ROSACEA_FinnGen_FinnGenR7_1	PC11	0.00522964346929367	2.08104977651065e-05	0.251635501155508	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	0.57942385134492	""	Rosacea
L12_ROSACEA_FinnGen_FinnGenR7_1	PC12	-0.00508750977488384	2.08074811987348e-05	0.264717706056183	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	0.428940727405852	""	Rosacea
L12_ROSACEA_FinnGen_FinnGenR7_1	PC13	0.00334440757648508	2.22978545727238e-05	0.478788931478155	FinnGen	L12_ROSACEA	Rosacea (FinnGen)	IMD	European (Finnish)	0.592840068457621	""	Rosacea
L12_VITILIGO_FinnGen_FinnGenR7_1	PC1	0.0476841363294163	0.00021706729748935	0.00121001719451263	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.00382686160915139	●	Vitiligo
L12_VITILIGO_FinnGen_FinnGenR7_1	PC2	-0.0333775885857772	0.000225867359753974	0.0263580070298295	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.102503360671559	""	Vitiligo
L12_VITILIGO_FinnGen_FinnGenR7_1	PC3	-0.0346852116041889	0.00021372759893631	0.0176661190702661	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.0419670249406774	○	Vitiligo
L12_VITILIGO_FinnGen_FinnGenR7_1	PC4	0.0123072227280382	0.00020262747843233	0.387263117441623	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.684556015679637	""	Vitiligo
L12_VITILIGO_FinnGen_FinnGenR7_1	PC5	-0.000147931672813323	0.000195120951906685	0.991550302552046	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.993442574121802	""	Vitiligo
L12_VITILIGO_FinnGen_FinnGenR7_1	PC6	-0.0203435572534997	0.000191085427580625	0.141107564129264	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.44096113790395	""	Vitiligo
L12_VITILIGO_FinnGen_FinnGenR7_1	PC7	0.0088063449396011	0.000182116461891375	0.514039358830354	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.805584069808764	""	Vitiligo
L12_VITILIGO_FinnGen_FinnGenR7_1	PC8	-0.0384467827409304	0.000208025962572442	0.00768422988400953	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.0288158620650357	○	Vitiligo
L12_VITILIGO_FinnGen_FinnGenR7_1	PC9	-0.00117824532751783	0.000199509356831809	0.933520044114112	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.994113637241194	""	Vitiligo
L12_VITILIGO_FinnGen_FinnGenR7_1	PC10	-0.0345069835416562	0.000254071961741234	0.0303988625951132	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.16452992641685	""	Vitiligo
L12_VITILIGO_FinnGen_FinnGenR7_1	PC11	0.0100525750899201	0.000199892630434782	0.477074766788597	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.77461736882943	""	Vitiligo
L12_VITILIGO_FinnGen_FinnGenR7_1	PC12	-0.0346930026548559	0.000198457228988255	0.0137901963938772	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.0411355290158269	○	Vitiligo
L12_VITILIGO_FinnGen_FinnGenR7_1	PC13	0.0315584391198359	0.000214092427544335	0.031019320719549	FinnGen	L12_VITILIGO	Vitiligo (FinnGen)	IMD	European (Finnish)	0.0610958335033633	""	Vitiligo
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC1	-0.0198420182518062	1.9907345734043e-05	8.70279121397421e-06	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	3.48775983766142e-05	●	Ankylosing spondylitis
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC2	0.00744722015845306	1.98648704649426e-05	0.0947407739857031	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	0.299631965918639	""	Ankylosing spondylitis
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC3	-0.017651521576503	1.88202739993674e-05	4.7250503953132e-05	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	0.000183751959817736	●	Ankylosing spondylitis
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC4	0.0111249889416309	1.81935131792812e-05	0.00910190977041987	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	0.0480966950217306	○	Ankylosing spondylitis
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC5	-0.00734648402422428	1.70856550781357e-05	0.0755168880472506	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	0.208665085393719	""	Ankylosing spondylitis
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC6	-0.00340981971960346	1.67602653858996e-05	0.404903173629862	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	0.69803118736124	""	Ankylosing spondylitis
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC7	0.00458514169304714	1.61549791965737e-05	0.253964042903728	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	0.579700532715031	""	Ankylosing spondylitis
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC8	0.00715502648853916	1.83681786978428e-05	0.0950245917369159	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	0.206148391164797	""	Ankylosing spondylitis
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC9	-1.86296937369065e-05	1.79138822514392e-05	0.996488040355163	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	0.996488040355163	""	Ankylosing spondylitis
M13_ANKYLOSPON_FinnGen_FinnGenR7_1	PC10	0.0115460458556813	2.21942769977311e-05	0.0142528167113193	FinnGen	M13_ANKYLOSPON	Ankylosing spondylitis (FinnGen)	IMD	European (Finnish)	0.103926788520037	""	Ankylosing spondylitis
